,id_movie,title,genres
4413,38558,Shakedown,action adventure crime drama
4414,9717,Shoot to Kill,action adventure crime thriller
4415,11966,Short Circuit 2,comedy drama family science_fiction
4416,2605,Short Circuit,comedy family science_fiction
4417,8740,The Vanishing,horror thriller
4418,25497,Stormy Monday,crime drama romance
4419,38560,Sunset,action comedy crime mystery thriller
4420,50203,Sweet Hearts Dance,comedy drama romance
4421,26798,Switching Channels,comedy
4422,91445,The Telephone,comedy drama
4423,41428,Tetsuo: The Iron Man,horror science_fiction
4424,8337,They Live,action horror science_fiction thriller
4425,47493,To Kill a Priest,drama history thriller
4426,8463,Torch Song Trilogy,comedy drama romance
4427,41974,Track 29,drama mystery
4428,28176,Tucker: The Man and His Dream,drama
4429,9493,Twins,comedy
4430,26603,Vice Versa,comedy fantasy
4431,33172,Watchers,action horror science_fiction thriller
4432,29095,Waxwork,comedy horror
4433,12582,Without a Clue,comedy crime mystery thriller
4434,10001,Young Einstein,comedy science_fiction
4435,11352,Always,drama fantasy romance
4436,12500,American Ninja,action adventure
4437,25678,American Ninja 2: The Confrontation,action adventure drama
4438,25682,American Ninja 3: Blood Hunt,action adventure drama
4439,32049,Best of the Best 2,action thriller
4440,45225,The Big Picture,comedy drama romance
4441,1648,Bill & Ted's Excellent Adventure,adventure comedy science_fiction
4442,4105,Black Rain,action crime thriller
4443,22711,Blaze,drama romance
4444,19124,Blind Fury,action thriller
4445,69828,Breaking In,action adventure comedy
4446,53150,C.H.U.D. II: Bud the Chud,comedy horror science_fiction
4447,10142,Casualties of War,drama history war
4448,3064,Chances Are,comedy fantasy romance science_fiction
4449,86093,Cookie,comedy crime
4450,10134,Cyborg,action science_fiction
4451,21291,Dad,comedy drama
4452,4925,Dead Bang,action adventure drama thriller
4453,30352,Disorganized Crime,action comedy
4454,15142,Dream a Little Dream,comedy fantasy romance science_fiction
4455,14550,The Dream Team,comedy
4456,32075,A Dry White Season,drama mystery
4457,2210,Earth Girls Are Easy,comedy drama music romance science_fiction
4458,25005,Eddie and the Cruisers II: Eddie Lives!,drama music thriller
4459,21721,Eddie and the Cruisers,drama music
4460,116014,Enemies: A Love Story,comedy drama romance
4461,11828,Erik the Viking,adventure comedy fantasy
4462,55699,The Experts,action comedy
4463,10551,Family Business,action comedy crime drama thriller
4464,20713,Farewell to the King,adventure war
4465,27461,Fat Man and Little Boy,drama history war
4466,41969,The Girl in a Swing,drama thriller
4467,1380,Gleaming the Cube,drama
4468,19157,Going Overboard,comedy
4469,11465,Great Balls of Fire!,drama
4470,17190,Gross Anatomy,comedy drama romance
4471,55059,Happy Together,comedy romance
4472,9085,Harlem Nights,comedy crime drama
4473,17819,Her Alibi,comedy crime mystery romance
4474,46786,Homer and Eddie,comedy drama
4475,14776,How to Get Ahead in Advertising,comedy fantasy
4476,59585,Immediate Family,comedy drama
4477,32855,In Country,comedy drama romance
4478,29185,An Innocent Man,action crime drama thriller
4479,39787,Jacknife,drama
4480,32059,The January Man,crime mystery thriller
4481,505,Johnny Handsome,crime drama
4482,4486,Jesus of Montreal,drama
4483,10345,K-9,action comedy crime
4484,10222,Kickboxer,action thriller
4485,12774,Last Exit to Brooklyn,drama
4486,14621,Lean On Me,drama
4487,19118,Let It Ride,comedy
4488,14372,Leviathan,action adventure horror science_fiction thriller
4489,15138,Little Monsters,adventure comedy family fantasy
4490,9972,Lock Up,action adventure crime drama thriller
4491,9494,Look Who's Talking,comedy romance
4492,17362,Loverboy,comedy romance
4493,9942,Major League,comedy
4494,8216,Meet the Feebles,comedy music
4495,4296,Millennium,drama mystery science_fiction thriller
4496,24739,Miracle Mile,romance science_fiction thriller
4497,39197,Miss Firecracker,comedy
4498,9686,New York Stories,comedy drama romance
4499,27418,Next of Kin,action adventure drama thriller
4500,39002,No Holds Barred,action drama
4501,43345,Old Gringo,action drama romance
4502,31606,The Package,action adventure crime drama thriller
4503,27607,Parents,comedy drama horror
4504,37146,Penn & Teller Get Killed,adventure comedy
4505,20006,Pink Cadillac,action adventure comedy drama romance
4506,8867,The Punisher,action thriller
4507,12663,Red Scorpion,action history war
4508,331,Jurassic Park III,action adventure science_fiction thriller
4509,11467,America's Sweethearts,comedy romance
4510,327,Brother,crime drama thriller
4511,1548,Ghost World,comedy drama
4512,13403,Hedwig and the Angry Inch,comedy music
4513,869,Planet of the Apes,action adventure science_fiction thriller
4514,552,Bread and Tulips,comedy drama romance
4515,36095,Cure,crime horror mystery thriller
4516,33379,Greenfingers,comedy
4517,196859,Jackpot,
4518,47574,The Monkey's Mask,drama
4519,2171,Wet Hot American Summer,comedy
4520,87462,Relentless,crime horror mystery thriller
4521,20307,Renegades,action crime thriller
4522,19142,The Return of Swamp Thing,horror science_fiction
4523,41946,The Return of the Musketeers,action adventure comedy
4524,10135,Road House,action thriller
4525,32767,Romero,drama history
4526,56162,Rosalie Goes Shopping,comedy
4527,24254,Rude Awakening,comedy
4528,19236,Santa Sangre,fantasy horror mystery
4529,32261,Scandal,drama history romance
4530,60276,Scenes from the Class Struggle in Beverly Hills,comedy
4531,12150,Sea of Love,crime drama mystery
4532,11185,"See No Evil, Hear No Evil",comedy crime
4533,47045,She's Out of Control,comedy romance
4534,18683,Shirley Valentine,comedy drama romance
4535,12521,Shocker,comedy horror thriller
4536,12478,Skin Deep,comedy drama romance
4537,49788,Slaves of New York,drama
4538,31083,Some Girls,comedy drama romance
4539,30666,Stepfather II: Make Room For Daddy,horror thriller
4540,25155,The Stepfather,drama horror mystery thriller
4541,65015,Sweetie,comedy drama
4542,24077,The Tall Guy,comedy romance
4543,9618,Tango & Cash,action adventure comedy
4544,16560,Tap,action drama
4545,31608,Three Fugitives,comedy
4546,22102,Troop Beverly Hills,adventure comedy family
4547,6951,Turner & Hooch,action comedy crime family thriller
4548,11959,UHF,comedy
4549,2616,Uncle Buck,comedy drama family
4550,7091,Vampire's Kiss,comedy horror
4551,249,The War of the Roses,comedy drama thriller
4552,11342,Warlock,adventure comedy fantasy horror
4553,183,The Wizard,adventure comedy drama family romance
4554,32330,Worth Winning,comedy romance
4555,24126,Warlock: The Armageddon,fantasy horror science_fiction
4556,8494,Weekend at Bernie's II,comedy
4557,26535,Billy Liar,comedy drama romance
4558,41784,Black Robe,adventure drama history
4559,27431,The Cat o' Nine Tails,horror mystery thriller
4560,2148,The Cotton Club,crime drama music romance
4561,42033,Def-Con 4,action horror science_fiction thriller
4562,11308,The Hotel New Hampshire,comedy drama
4563,23239,Idiot Box,comedy drama foreign thriller
4564,53119,Left Luggage,drama
4565,31941,Who'll Stop the Rain,action crime drama thriller war
4566,19317,"Zorro, The Gay Blade",action adventure comedy romance western
4567,27813,Basket Case,comedy horror
4568,57745,Orphans,comedy drama
4569,2057,Original Sin,thriller
4570,9880,The Princess Diaries,comedy family romance
4571,5175,Rush Hour 2,action comedy crime thriller
4572,21596,Thomas in Love,comedy drama foreign romance science_fiction
4573,41951,Chocolat,drama
4574,11385,Hatari!,action adventure comedy
4575,4484,La Cage aux folles,comedy
4576,11684,La Cage aux folles II,comedy
4577,44414,Liebestraum,horror mystery romance thriller
4578,44258,Marat/Sade,drama history music
4579,20391,Paint Your Wagon,action comedy drama music western
4580,12584,The Shootist,action adventure drama western
4581,70042,Theremin: An Electronic Odyssey,documentary music
4582,1627,The Wild Child,drama
4583,11542,Altered States,drama fantasy horror mystery science_fiction thriller
4584,17169,Any Which Way You Can,action adventure comedy
4585,39176,The Awakening,horror
4586,33214,Bad Timing,drama mystery thriller
4587,19267,The Big Brawl,action comedy
4588,2770,American Pie 2,comedy romance
4589,12610,Osmosis Jones,action adventure animation comedy family
4590,1933,The Others,drama horror mystery thriller
4591,13496,American Outlaws,action western
4592,21055,All Over the Guy,comedy romance
4593,24936,The Deep End,crime drama mystery
4594,80070,On the Edge,drama romance
4595,10972,Session 9,horror mystery
4596,207541,The Turandot Project,
4597,1722,Captain Corelli's Mandolin,drama history romance
4598,9896,Rat Race,adventure comedy
4599,26665,Aberdeen,comedy drama foreign
4600,125707,Innocence,
4601,9683,Bubble Boy,adventure comedy drama romance
4602,2779,The Curse of the Jade Scorpion,comedy crime mystery romance thriller
4603,2294,Jay and Silent Bob Strike Back,comedy
4604,10016,Ghosts of Mars,action horror science_fiction
4605,26602,Summer Catch,comedy drama romance
4606,37920,An American Rhapsody,drama family
4607,22230,Happy Accidents,comedy romance science_fiction
4608,206412,Lisa Picard Is Famous,
4609,13966,Maybe Baby,comedy romance
4610,742,Together,comedy drama romance
4611,248757,Punks,comedy romance
4612,15104,Tortilla Soup,comedy drama romance
4613,8922,Jeepers Creepers,horror thriller
4614,11065,O,drama romance thriller
4615,21118,Waking Up in Reno,comedy romance
4616,46727,Speedway Junky,crime drama romance
4617,16314,3 Ninjas,action adventure comedy family
4618,18885,3 Ninjas Kick Back,action adventure comedy family
4619,40508,3 Ninjas Knuckle Up,action adventure comedy family
4620,5922,The Hunter,action drama thriller
4621,27346,Maniac,horror
4622,34223,Vamp,comedy horror
4623,16307,The Wicker Man,horror music mystery thriller
4624,27681,Wish Upon a Star,comedy family fantasy
4625,11370,The Musketeer,action adventure drama
4626,12508,Rock Star,comedy drama music
4627,14033,Soul Survivors,horror mystery thriller
4628,25462,Two Can Play That Game,comedy romance
4629,223346,Bounce: Behind The Velvet Rope,
4630,34714,Diamond Men,drama mystery thriller
4631,47161,Djomeh,drama
4632,106230,The Iron Ladies,comedy drama
4633,35176,Kill Me Later,action comedy crime drama romance thriller
4634,18734,L.I.E.,drama
4635,44321,Our Lady of the Assassins,crime drama romance
4636,26661,Abbott and Costello Meet the Mummy,comedy
4637,5998,"Dr. Mabuse, the Gambler",crime drama mystery thriller
4638,58062,Into the Arms of Strangers: Stories of the Kindertransport,documentary
4639,2176,The Glass House,drama thriller
4640,20857,Hardball,comedy romance
4641,22617,Dinner Rush,action drama thriller
4642,75386,Haiku Tunnel,comedy
4643,2185,Big Trouble,action comedy thriller
4644,10696,Glitter,drama romance
4645,2034,Training Day,action crime drama thriller
4646,21538,The American Astronaut,action comedy music science_fiction
4647,51722,Children Underground,documentary
4648,101860,Go Tigers!,documentary
4649,48834,Liam,drama
4650,30379,Megiddo: The Omega Code 2,action science_fiction thriller
4651,31016,Sidewalks of New York,comedy drama romance
4652,32567,The Endurance: Shackleton's Legendary Antarctic Expedition,documentary history
4653,12537,The French Lieutenant's Woman,drama romance
4654,9028,The Great Silence,action drama western
4655,16180,The Legend of Hell House,horror mystery
4656,11521,Little Man Tate,drama family
4657,21028,Moscow Does Not Believe in Tears,comedy drama romance
4658,27327,Phantom of the Paradise,comedy fantasy horror music thriller
4659,35200,The Return of a Man Called Horse,action drama western
4660,21242,Valdez Is Coming,western
4661,29756,13 Ghosts,horror
4662,82523,Montenegro,comedy drama romance
4663,20115,Opera,horror mystery thriller
4664,30295,Father Goose,adventure comedy romance
4665,25767,The Grass Is Greener,comedy drama romance
4666,33725,A Hole in the Head,comedy music
4667,22874,Indiscreet,comedy romance
4668,11576,"It's a Mad, Mad, Mad, Mad World",action adventure comedy crime
4669,43860,King Solomon's Mines,action adventure drama
4670,43802,The Little Foxes,drama romance
4671,9660,Operation Petticoat,action comedy romance
4672,15393,Play Misty for Me,crime drama romance thriller
4673,248,Pocketful of Miracles,comedy drama
4674,40885,Sayonara,drama romance
4675,25905,The Shop on Main Street,drama war
4676,21148,Spring Break,comedy romance
4677,1644,The Vanishing,drama mystery thriller
4678,12502,Silkwood,drama thriller
4679,66092,I Never Promised You a Rose Garden,drama
4680,10373,Quadrophenia,drama music
4681,13766,SpaceCamp,adventure family
4682,16380,When Worlds Collide,action fantasy science_fiction thriller
4683,12103,Don't Say a Word,thriller
4684,11313,Hearts in Atlantis,drama mystery
4685,9398,Zoolander,comedy
4686,35066,Born Romantic,comedy romance
4687,45864,Extreme Days,action adventure comedy romance
4688,55372,Va Savoir (Who Knows?),comedy crime drama
4689,292947,Won't Anybody Listen,documentary music
4690,10866,Joy Ride,drama mystery thriller
4691,34549,Max Keeble's Big Move,comedy family fantasy science_fiction
4692,9778,Serendipity,comedy romance
4693,34453,Grateful Dawg,documentary music
4694,58429,La Cienaga,comedy drama
4695,16121,The Big Red One,drama war
4696,40220,The Boogey Man,horror
4697,166,The Party,comedy drama romance
4698,42787,Lady in a Cage,drama mystery thriller
4699,1623,Brubaker,crime drama
4700,40932,Can't Stop the Music,comedy music
4701,32027,Carny,drama
4702,13550,The Changeling,horror thriller
4703,13612,Cheech & Chong's Next Movie,action adventure comedy
4704,16769,Coal Miner's Daughter,drama music
4705,42158,The Competition,drama music romance
4706,27958,Cruising,action drama horror mystery thriller
4707,86463,D.O.A.,documentary history music
4708,31703,Death Ship,adventure horror mystery thriller
4709,1716,The Last Metro,drama romance war
4710,27059,Divine Madness,music
4711,20681,The Dogs of War,action adventure thriller
4712,57743,The Learning Curve,crime drama thriller
4713,3172,Bandits,action comedy crime romance
4714,17708,Corky Romano,action comedy crime
4715,12780,Iron Monkey,action crime drama
4716,570,Fat Girl,drama
4717,1018,Mulholland Drive,drama mystery thriller
4718,25641,My First Mister,comedy drama romance
4719,16767,Spriggan,action animation science_fiction
4720,102933,Things Behind the Sun,drama
4721,11380,Bones,action horror thriller
4722,27396,Brannigan,action crime drama mystery thriller
4723,26299,Clambake,music romance
4724,984,Dirty Harry,action crime thriller
4725,15559,Destiny in Space,documentary
4726,14811,Fiddler on the Roof,drama romance
4727,21741,Hail Columbia!,documentary
4728,77670,Kansas,crime drama romance thriller
4729,55727,Making the Grade,comedy romance
4730,15560,Mission to Mir,documentary
4731,9585,Not Without My Daughter,drama thriller
4732,14267,Female Trouble,comedy crime
4733,45929,Titanica,documentary
4734,768,From Hell,horror mystery thriller
